"","Day","Daily.Avg..Relative.Humidity....","Daily.Avg..Wind.Speed..km.h."
"157","2001-10-04 00:00",84.2916666666667,18.4166666666667
"158","2001-10-05 00:00",82.7916666666667,9.625
"159","2001-10-06 00:00",87,22.4782608695652
"160","2001-10-07 00:00",79.5416666666667,14.25
"161","2001-10-08 00:00",82.2083333333333,7.91666666666667
"162","2001-10-09 00:00",69.2083333333333,13.2083333333333
"163","2001-10-10 00:00",67.5833333333333,14.3333333333333
"164","2001-10-11 00:00",76.1304347826087,13.1304347826087
"165","2001-10-12 00:00",88.7083333333333,12.6666666666667
"166","2001-10-13 00:00",88.5416666666667,9.45833333333333
"167","2001-10-14 00:00",87.4583333333333,11.3333333333333
"168","2001-10-15 00:00",96.25,20.25
"169","2001-10-16 00:00",83.7083333333333,9.75
"170","2001-10-17 00:00",92.75,22.5833333333333
"171","2001-10-18 00:00",70.5833333333333,24.2083333333333
"172","2001-10-19 00:00",70.2083333333333,17.5
"173","2001-10-20 00:00",85.5416666666667,15.2916666666667
"174","2001-10-21 00:00",79.2083333333333,14.0416666666667
"175","2001-10-22 00:00",80.4166666666667,18.875
"176","2001-10-23 00:00",67.2916666666667,10.7083333333333
"177","2001-10-24 00:00",94.2083333333333,12.6666666666667
"178","2001-10-25 00:00",96.8333333333333,13.6666666666667
"179","2001-10-26 00:00",72.3333333333333,12.0416666666667
"180","2001-10-27 00:00",91.3333333333333,7.29166666666667
"181","2001-10-28 00:00",92.5217391304348,5.65217391304348
"182","2001-10-29 00:00",82.3333333333333,8.29166666666667
"183","2001-10-30 00:00",73.4583333333333,18.2916666666667
"184","2001-10-31 00:00",61.625,14.9166666666667
"185","2002-05-01 00:00",80.25,12.2916666666667
"186","2002-05-02 00:00",80.875,12.6666666666667
"187","2002-05-03 00:00",90.9166666666667,13.8333333333333
"188","2002-05-04 00:00",71.7916666666667,23.2916666666667
"189","2002-05-05 00:00",55.4583333333333,12.5416666666667
"190","2002-05-06 00:00",62.6666666666667,18.625
"191","2002-05-07 00:00",56,16.5416666666667
"192","2002-05-08 00:00",63.4583333333333,21.0833333333333
"193","2002-05-09 00:00",62.9583333333333,9.25
"194","2002-05-10 00:00",82.875,18.2083333333333
"195","2002-05-11 00:00",66.875,22.5
"196","2002-05-12 00:00",63.8333333333333,13.0833333333333
"197","2002-05-13 00:00",59.625,7.625
"198","2002-05-14 00:00",82.375,24.375
"199","2002-05-15 00:00",88,13.1666666666667
"200","2002-05-16 00:00",76.4583333333333,17.5
"201","2002-05-17 00:00",87.4166666666667,12
"202","2002-05-18 00:00",79.4583333333333,7.5
"203","2002-05-19 00:00",85.375,13.25
"204","2002-05-20 00:00",66.75,7.54166666666667
"205","2002-05-21 00:00",76.9166666666667,7.25
"206","2002-05-22 00:00",60.875,14.5833333333333
"207","2002-05-23 00:00",51.125,26.75
"208","2002-05-24 00:00",47.1666666666667,20.4166666666667
"209","2002-05-25 00:00",61,18.5
"210","2002-05-26 00:00",63.7916666666667,17.9583333333333
"211","2002-05-27 00:00",66.8333333333333,10.625
"212","2002-05-28 00:00",63.8333333333333,6.5
"213","2002-05-29 00:00",58.0833333333333,13.4583333333333
"214","2002-05-30 00:00",78.5,15.9583333333333
"215","2002-05-31 00:00",78.375,18.375
"216","2002-06-01 00:00",72.5,21.9583333333333
"217","2002-06-02 00:00",76.2916666666667,14.125
"218","2002-06-03 00:00",66.9583333333333,15.75
"219","2002-06-04 00:00",59.5833333333333,11
"220","2002-06-05 00:00",73.5,16.9166666666667
"221","2002-06-06 00:00",82.125,10.5416666666667
"222","2002-06-07 00:00",73.7083333333333,9.29166666666667
"223","2002-06-08 00:00",62.7083333333333,6.41666666666667
"224","2002-06-09 00:00",72.75,13.25
"225","2002-06-10 00:00",81.125,20.2916666666667
"226","2002-06-11 00:00",77.0416666666667,6.125
"227","2002-06-12 00:00",70.25,8.54166666666667
"228","2002-06-13 00:00",69.25,9.66666666666667
"229","2002-06-14 00:00",62.8333333333333,8.25
"230","2002-06-15 00:00",73.3333333333333,12.625
"231","2002-06-16 00:00",86,13.1739130434783
"232","2002-06-17 00:00",79.125,8.54166666666667
"233","2002-06-18 00:00",77.9166666666667,7.16666666666667
"234","2002-06-19 00:00",75.875,5.95833333333333
"235","2002-06-20 00:00",64.625,8.95833333333333
"236","2002-06-21 00:00",64.4583333333333,18.9583333333333
"237","2002-06-22 00:00",56.5416666666667,12.4583333333333
"238","2002-06-23 00:00",58.25,13.4166666666667
"239","2002-06-24 00:00",82,24.2916666666667
"240","2002-06-25 00:00",67.0416666666667,20.1666666666667
"241","2002-06-26 00:00",63.875,10.5
"242","2002-06-27 00:00",80.8333333333333,18.7083333333333
"243","2002-06-28 00:00",83.9583333333333,6.5
"244","2002-06-29 00:00",78.4583333333333,12.2916666666667
"245","2002-06-30 00:00",68,8.66666666666667
"246","2002-07-01 00:00",72.0833333333333,12.375
"247","2002-07-02 00:00",81.875,9.08333333333333
"248","2002-07-03 00:00",77.75,9.95833333333333
"249","2002-07-04 00:00",79.9583333333333,13.5416666666667
"250","2002-07-05 00:00",82.3333333333333,11
"251","2002-07-06 00:00",78.5,5.75
"252","2002-07-07 00:00",73.875,7
"253","2002-07-08 00:00",75.4166666666667,9.125
"254","2002-07-09 00:00",79.7083333333333,13.1666666666667
"255","2002-07-10 00:00",73,8.91666666666667
"256","2002-07-11 00:00",69,15.5
"257","2002-07-12 00:00",66.7083333333333,13.3333333333333
"258","2002-07-13 00:00",65.875,13.4583333333333
"259","2002-07-14 00:00",80.25,9.41666666666667
"260","2002-07-15 00:00",74.8333333333333,13.1666666666667
"261","2002-07-16 00:00",77.9583333333333,11.7916666666667
"262","2002-07-17 00:00",74.6666666666667,6.875
"263","2002-07-18 00:00",76.8333333333333,13.25
"264","2002-07-19 00:00",72.75,7.875
"265","2002-07-20 00:00",77.8333333333333,10.8333333333333
"266","2002-07-21 00:00",67.8333333333333,7.04166666666667
"267","2002-07-22 00:00",67.2916666666667,19.1666666666667
"268","2002-07-23 00:00",68.5833333333333,17.4583333333333
"269","2002-07-24 00:00",66.6666666666667,10.9583333333333
"270","2002-07-25 00:00",66,8.75
"271","2002-07-26 00:00",65.0833333333333,6.625
"272","2002-07-27 00:00",71.75,5.91666666666667
"273","2002-07-28 00:00",67.875,5.54166666666667
"274","2002-07-29 00:00",76.3333333333333,15.7083333333333
"275","2002-07-30 00:00",78.2083333333333,9.375
"276","2002-07-31 00:00",73.375,13.7916666666667
"277","2002-08-01 00:00",74,9.95833333333333
"278","2002-08-02 00:00",70.5,6.66666666666667
"279","2002-08-03 00:00",76.7083333333333,13.625
"280","2002-08-04 00:00",74.875,9.54166666666667
"281","2002-08-05 00:00",74.1666666666667,14.2916666666667
"282","2002-08-06 00:00",78.4583333333333,12.0833333333333
"283","2002-08-07 00:00",76.2916666666667,18.0416666666667
"284","2002-08-08 00:00",66.5416666666667,7.20833333333333
"285","2002-08-09 00:00",71.375,5.83333333333333
"286","2002-08-10 00:00",68.5416666666667,10.125
"287","2002-08-11 00:00",67,14.2916666666667
"288","2002-08-12 00:00",70,12.625
"289","2002-08-13 00:00",70.7083333333333,10.5416666666667
"290","2002-08-14 00:00",70.4166666666667,6.08333333333333
"291","2002-08-15 00:00",70.0416666666667,12.125
"292","2002-08-16 00:00",76.375,15.9166666666667
"293","2002-08-17 00:00",69.625,11.0416666666667
"294","2002-08-18 00:00",67.625,8.375
"295","2002-08-19 00:00",77.625,9.66666666666667
"296","2002-08-20 00:00",76.2916666666667,3.41666666666667
"297","2002-08-21 00:00",66.2916666666667,7.20833333333333
"298","2002-08-22 00:00",69.5833333333333,14.25
"299","2002-08-23 00:00",70.875,10.375
"300","2002-08-24 00:00",70.375,9.29166666666667
"301","2002-08-25 00:00",75.5,8.125
"302","2002-08-26 00:00",68.9583333333333,15.1666666666667
"303","2002-08-27 00:00",68.75,8.5
"304","2002-08-28 00:00",74.4166666666667,9.45833333333333
"305","2002-08-29 00:00",75.2916666666667,7.625
"306","2002-08-30 00:00",74.5,14.6666666666667
"307","2002-08-31 00:00",66.7083333333333,9.79166666666667
"308","2002-09-01 00:00",64.125,11.9583333333333
"309","2002-09-02 00:00",69.25,10.2916666666667
"310","2002-09-03 00:00",73.8333333333333,9.375
"311","2002-09-04 00:00",71.4583333333333,15.9583333333333
"312","2002-09-05 00:00",73.5416666666667,15.4166666666667
"313","2002-09-06 00:00",70.25,13.0416666666667
"314","2002-09-07 00:00",70,6.25
"315","2002-09-08 00:00",70.875,13.875
"316","2002-09-09 00:00",79.125,8.66666666666667
"317","2002-09-10 00:00",71.4166666666667,10.0833333333333
"318","2002-09-11 00:00",78.3333333333333,12.9583333333333
"319","2002-09-12 00:00",80.7916666666667,25.0416666666667
"320","2002-09-13 00:00",71.9583333333333,16.25
"321","2002-09-14 00:00",64.5416666666667,11.0833333333333
"322","2002-09-15 00:00",76.2083333333333,18.6666666666667
"323","2002-09-16 00:00",80.5833333333333,14.5416666666667
"324","2002-09-17 00:00",76.25,5.625
"325","2002-09-18 00:00",70.5833333333333,9.08333333333333
"326","2002-09-19 00:00",72.9166666666667,8.45833333333333
"327","2002-09-20 00:00",75.75,22.7083333333333
"328","2002-09-21 00:00",77.6666666666667,11.4583333333333
"329","2002-09-22 00:00",76.375,14.5
"330","2002-09-23 00:00",74.125,14.875
"331","2002-09-24 00:00",79.9166666666667,13.4583333333333
"332","2002-09-25 00:00",71.25,6.58333333333333
"333","2002-09-26 00:00",70.2916666666667,6.125
"334","2002-09-27 00:00",76.5,10.1666666666667
"335","2002-09-28 00:00",76.5833333333333,14.875
"336","2002-09-29 00:00",58.7083333333333,14.9583333333333
"337","2002-09-30 00:00",64.875,10.5
"338","2002-10-01 00:00",76.6666666666667,17.4166666666667
"339","2002-10-02 00:00",74.5833333333333,11.2083333333333
"340","2002-10-03 00:00",69.4583333333333,16.625
"341","2002-10-04 00:00",66.2916666666667,8
"342","2002-10-05 00:00",75.6666666666667,24.0416666666667
"343","2002-10-06 00:00",61.9583333333333,12.1666666666667
"344","2002-10-07 00:00",74.875,15.6666666666667
"345","2002-10-08 00:00",66.875,14.2916666666667
"346","2002-10-09 00:00",68.0833333333333,7.16666666666667
"347","2002-10-10 00:00",68.125,5.29166666666667
"348","2002-10-11 00:00",75.8333333333333,6.91666666666667
"349","2002-10-12 00:00",77.125,6
"350","2002-10-13 00:00",76,10.75
"351","2002-10-14 00:00",70.2083333333333,16.25
"352","2002-10-15 00:00",66.4166666666667,10.6666666666667
"353","2002-10-16 00:00",73.2083333333333,8.375
"354","2002-10-17 00:00",79.625,20.0833333333333
"355","2002-10-18 00:00",76.6666666666667,11.4583333333333
"356","2002-10-19 00:00",69.1666666666667,17
"357","2002-10-20 00:00",76.1666666666667,16.25
"358","2002-10-21 00:00",61.9166666666667,17.5833333333333
"359","2002-10-22 00:00",64.0416666666667,18.3333333333333
"360","2002-10-23 00:00",76.3333333333333,12.1666666666667
"361","2002-10-24 00:00",69.9166666666667,11.1666666666667
"362","2002-10-25 00:00",70.875,6.75
"363","2002-10-26 00:00",71.75,9.125
"364","2002-10-27 00:00",81.0833333333333,17.7916666666667
"365","2002-10-28 00:00",74.1666666666667,20.4583333333333
"366","2002-10-29 00:00",66.2916666666667,27.9583333333333
"367","2002-10-30 00:00",73.4583333333333,17.4166666666667
"368","2002-10-31 00:00",68.6666666666667,11.875
"369","2003-05-01 00:00",57.5416666666667,10.2083333333333
"370","2003-05-02 00:00",76.9166666666667,9.91666666666667
"371","2003-05-03 00:00",78.7916666666667,18.0833333333333
"372","2003-05-04 00:00",54.7083333333333,11.7083333333333
"373","2003-05-05 00:00",46.7916666666667,8.70833333333333
"374","2003-05-06 00:00",49.2916666666667,8.83333333333333
"375","2003-05-07 00:00",66.75,20.4166666666667
"376","2003-05-08 00:00",74.875,10.2916666666667
"377","2003-05-09 00:00",78.6666666666667,19.1666666666667
"378","2003-05-10 00:00",79.7083333333333,23.5416666666667
"379","2003-05-11 00:00",77.75,15.0416666666667
"380","2003-05-12 00:00",76.7083333333333,8.33333333333333
"381","2003-05-13 00:00",78.6666666666667,9.04166666666667
"382","2003-05-14 00:00",77.5909090909091,8.68181818181818
"383","2003-05-15 00:00",77.5833333333333,18.9583333333333
"384","2003-05-16 00:00",67,7.5
"385","2003-05-17 00:00",53.3333333333333,5.875
"386","2003-05-18 00:00",55.625,8.875
"387","2003-05-19 00:00",45.1666666666667,4.70833333333333
"388","2003-05-20 00:00",43.6666666666667,9.125
"389","2003-05-21 00:00",38.7083333333333,14.0833333333333
"390","2003-05-22 00:00",63.875,17.5833333333333
"391","2003-05-23 00:00",72.7916666666667,7.375
"392","2003-05-24 00:00",65.5833333333333,6.95833333333333
"393","2003-05-25 00:00",68.9166666666667,10.9583333333333
"394","2003-05-26 00:00",76.25,15.5416666666667
"395","2003-05-27 00:00",70.25,5.54166666666667
"396","2003-05-28 00:00",65.875,7.66666666666667
"397","2003-05-29 00:00",74.7083333333333,12.75
"398","2003-05-30 00:00",72.75,10.7083333333333
"399","2003-05-31 00:00",73.5,5.83333333333333
"400","2003-06-01 00:00",74.1666666666667,12.7916666666667
"401","2003-06-02 00:00",70.875,16.2916666666667
"402","2003-06-03 00:00",53.4583333333333,19.125
"403","2003-06-04 00:00",50.4583333333333,11.4166666666667
"404","2003-06-05 00:00",54.2083333333333,9.33333333333333
"405","2003-06-06 00:00",74.625,15.7083333333333
"406","2003-06-07 00:00",63.0416666666667,8.08333333333333
"407","2003-06-08 00:00",66.7083333333333,9.375
"408","2003-06-09 00:00",72.125,16.625
"409","2003-06-10 00:00",67.5416666666667,13.375
"410","2003-06-11 00:00",54.4166666666667,10
"411","2003-06-12 00:00",71.5833333333333,13.2083333333333
"412","2003-06-13 00:00",58.75,10.9166666666667
"413","2003-06-14 00:00",67.2916666666667,15.7916666666667
"414","2003-06-15 00:00",76.2916666666667,16.7083333333333
"415","2003-06-16 00:00",67.2083333333333,10.0416666666667
"416","2003-06-17 00:00",66.0416666666667,12.3333333333333
"417","2003-06-18 00:00",63.4583333333333,18.5
"418","2003-06-19 00:00",72.9166666666667,13.125
"419","2003-06-20 00:00",67.8333333333333,10.125
"420","2003-06-21 00:00",57.875,6.95833333333333
"421","2003-06-22 00:00",61.375,5.95833333333333
"422","2003-06-23 00:00",63.8636363636364,5.13636363636364
"423","2003-06-24 00:00",63.2916666666667,7.5
"424","2003-06-25 00:00",65.5,15.7083333333333
"425","2003-06-26 00:00",64.125,8.95833333333333
"426","2003-06-27 00:00",58.9583333333333,12.6666666666667
"427","2003-06-28 00:00",69.1666666666667,8.625
"428","2003-06-29 00:00",55.1666666666667,7.41666666666667
"429","2003-06-30 00:00",64.6666666666667,9.04166666666667
"430","2003-07-01 00:00",66,11.7083333333333
"431","2003-07-02 00:00",58.9166666666667,8.83333333333333
"432","2003-07-03 00:00",66.7083333333333,14.75
"433","2003-07-04 00:00",68.5,13.6666666666667
"434","2003-07-05 00:00",69.0833333333333,12
"435","2003-07-06 00:00",63.625,10.8333333333333
"436","2003-07-07 00:00",56.7083333333333,11.375
"437","2003-07-08 00:00",61.6666666666667,19.0833333333333
"438","2003-07-09 00:00",64.5833333333333,12.9166666666667
"439","2003-07-10 00:00",53,10.2916666666667
"440","2003-07-11 00:00",64.4583333333333,10.4583333333333
"441","2003-07-12 00:00",71.6666666666667,17.7083333333333
"442","2003-07-13 00:00",63.3333333333333,14.7083333333333
"443","2003-07-14 00:00",63.25,13.4583333333333
"444","2003-07-15 00:00",63.5,10.7083333333333
"445","2003-07-16 00:00",68.5833333333333,9.75
"446","2003-07-17 00:00",71,10.2083333333333
"447","2003-07-18 00:00",68.125,9.58333333333333
"448","2003-07-19 00:00",67.2916666666667,10.625
"449","2003-07-20 00:00",67.5416666666667,8.5
"450","2003-07-21 00:00",64.0416666666667,11.75
"451","2003-07-22 00:00",63.9583333333333,16.2083333333333
"452","2003-07-23 00:00",72.0833333333333,10.8333333333333
"453","2003-07-24 00:00",72.7083333333333,10
"454","2003-07-25 00:00",71.4166666666667,18.2083333333333
"455","2003-07-26 00:00",65.6666666666667,12.5833333333333
"456","2003-07-27 00:00",71.5833333333333,12.5833333333333
"457","2003-07-28 00:00",61.125,20.5833333333333
"458","2003-07-29 00:00",64.5,13.875
"459","2003-07-30 00:00",66.625,5.125
"460","2003-07-31 00:00",68.3333333333333,6.04166666666667
"461","2003-08-01 00:00",65.875,8.25
"462","2003-08-02 00:00",68.0833333333333,7.66666666666667
"463","2003-08-03 00:00",72.25,6.41666666666667
"464","2003-08-04 00:00",69.625,5.375
"465","2003-08-05 00:00",71.4583333333333,13.0833333333333
"466","2003-08-06 00:00",73.3333333333333,15.5416666666667
"467","2003-08-07 00:00",71.1666666666667,9.25
"468","2003-08-08 00:00",72.9583333333333,8.5
"469","2003-08-09 00:00",71.875,4.375
"470","2003-08-10 00:00",72.7916666666667,7.58333333333333
"471","2003-08-11 00:00",72.5,13.6666666666667
"472","2003-08-12 00:00",64.7916666666667,7.75
"473","2003-08-13 00:00",68.2916666666667,8.95833333333333
"474","2003-08-14 00:00",68.4583333333333,11.25
"475","2003-08-15 00:00",63.5,5.58333333333333
"476","2003-08-16 00:00",63.0416666666667,14.875
"477","2003-08-17 00:00",71.25,15.8333333333333
"478","2003-08-18 00:00",68.4782608695652,11.0869565217391
"479","2003-08-19 00:00",63.9166666666667,10.5
"480","2003-08-20 00:00",60.5,7.16666666666667
"481","2003-08-21 00:00",62.5,7.83333333333333
"482","2003-08-22 00:00",64.5416666666667,14.5416666666667
"483","2003-08-23 00:00",59.6666666666667,13.2916666666667
"484","2003-08-24 00:00",64.2083333333333,13.5833333333333
"485","2003-08-25 00:00",60.4583333333333,10.875
"486","2003-08-26 00:00",62.5,6.45833333333333
"487","2003-08-27 00:00",69.4583333333333,11.2083333333333
"488","2003-08-28 00:00",63.2916666666667,15.875
"489","2003-08-29 00:00",59.5833333333333,12.625
"490","2003-08-30 00:00",68.4166666666667,12.6666666666667
"491","2003-08-31 00:00",63.25,6.33333333333333
"492","2003-09-01 00:00",65.5,11.7916666666667
"493","2003-09-02 00:00",64.9565217391304,7.26086956521739
"494","2003-09-03 00:00",61.4166666666667,6.04166666666667
"495","2003-09-04 00:00",71.375,12.7916666666667
"496","2003-09-05 00:00",71,6.58333333333333
"497","2003-09-06 00:00",68.3333333333333,6.58333333333333
"498","2003-09-07 00:00",66.25,7.70833333333333
"499","2003-09-08 00:00",64.695652173913,9.17391304347826
"500","2003-09-09 00:00",65.4583333333333,7.5
"501","2003-09-10 00:00",61.3333333333333,13.9583333333333
"502","2003-09-11 00:00",64.1666666666667,7.79166666666667
"503","2003-09-12 00:00",61.125,9.58333333333333
"504","2003-09-13 00:00",56.25,7.33333333333333
"505","2003-09-14 00:00",61.5833333333333,7.79166666666667
"506","2003-09-15 00:00",60.6666666666667,8
"507","2003-09-16 00:00",63,9.625
"508","2003-09-17 00:00",60.5833333333333,10.9583333333333
"509","2003-09-18 00:00",62.1666666666667,4.79166666666667
"510","2003-09-19 00:00",60.7083333333333,4.29166666666667
"511","2003-09-20 00:00",59,6.91666666666667
"512","2003-09-21 00:00",68.4166666666667,8.66666666666667
"513","2003-09-22 00:00",66.2083333333333,4.66666666666667
"514","2003-09-23 00:00",67.1363636363636,14.1363636363636
"515","2003-09-24 00:00",62.6666666666667,13.75
"516","2003-09-25 00:00",59.5,10.0416666666667
"517","2003-09-26 00:00",58.2916666666667,9.25
"518","2003-09-27 00:00",57.9166666666667,14.5
"519","2003-09-28 00:00",61.7083333333333,24.6666666666667
"520","2003-09-29 00:00",61.375,20.0833333333333
"521","2003-09-30 00:00",63.1666666666667,12.2916666666667
"522","2003-10-01 00:00",61.3333333333333,4.625
"523","2003-10-02 00:00",59.6666666666667,5.375
"524","2003-10-03 00:00",61.125,17.5
"525","2003-10-04 00:00",58.25,11.8333333333333
"526","2003-10-05 00:00",64.5,14
"527","2003-10-06 00:00",60.3333333333333,10.8333333333333
"528","2003-10-07 00:00",60.125,7.625
